,person,event,label,Bom,timestamp,mean_conversion,vistas mayor a 2
8070,6c28d0f1,2.2857142857142856,0,30.0,,0.0,True
8071,6c2a4529,1.0,0,7.0,1.0,0.16666666666666666,True
8072,6c2c9d65,1.5,0,3.0,,0.0,True
8073,6c35ca87,2.0,0,6.0,,0.0,True
8074,6c3adecc,1.0,0,3.0,,0.0,False
8075,6c4205ec,1.75,0,51.0,,0.0,True
8076,6c44f42c,1.0,0,0.0,,0.0,False
8077,6c4634d6,1.0,0,0.0,,0.0,False
8078,6c48eca5,1.5,0,10.0,,0.0,True
8079,6c4ba9d6,1.75,0,33.0,,0.0,True
8080,6c4c527a,2.0,0,2.0,1.0,0.16666666666666666,False
8081,6c50a6b9,1.6,0,5.0,,0.0,True
8082,6c51f732,2.0,0,0.0,,0.0,False
8083,6c55de42,1.0,1,13.0,,0.0,True
8084,6c58c466,1.0,0,3.0,,0.0,False
8085,6c5d4490,1.0,0,3.0,,0.0,True
8086,6c5e3983,1.0,0,21.0,,0.0,True
8087,6c6585ad,1.0,0,2.0,,0.0,True
8088,6c67de3e,1.3333333333333333,1,17.0,,0.0,True
8089,6c698dea,1.0,0,0.0,,0.0,False
8090,6c6a1f18,1.0,0,2.0,,0.0,False
8091,6c6c2fdf,1.0,0,0.0,,0.0,False
8092,6c6d5544,1.0,0,20.0,1.0,0.16666666666666666,True
8093,6c7a10df,1.3333333333333333,0,8.0,,0.0,True
8094,6c7b998f,2.0,0,5.0,,0.0,True
8095,6c7c2939,1.0,0,3.0,,0.0,True
8096,6c83d1c0,1.0,0,4.0,,0.0,False
8097,6c89cbfb,2.5,1,41.0,,0.0,True
8098,6c92cbfe,1.0,0,2.0,,0.0,False
8099,6c95eee3,1.0,0,11.0,,0.0,True
8100,6c9918ce,2.0,0,4.0,,0.0,True
8101,6c9acdd5,1.0,0,5.0,,0.0,True
8102,6c9d73a2,4.0,0,7.0,,0.0,True
8103,6c9f5d92,1.0,0,3.0,,0.0,False
8104,6ca2f651,8.285714285714286,0,41.0,1.0,0.16666666666666666,True
8105,6ca3126e,20.142857142857142,0,563.0,5.0,0.8333333333333334,True
8106,6ca31499,1.0,0,3.0,,0.0,False
8107,6cab98d6,2.2857142857142856,0,21.0,,0.0,True
8108,6cabcd47,1.0,0,4.0,,0.0,True
8109,6caf649a,1.25,0,26.0,,0.0,True
8110,6cb22ea0,2.4285714285714284,0,3.0,,0.0,True
8111,6cb65ffe,2.333333333333333,0,10.0,,0.0,True
8112,6cb7a3e3,1.0,0,1.0,,0.0,False
8113,6cc050c4,2.0,0,5.0,,0.0,True
8114,6cc05261,5.333333333333333,0,43.0,,0.0,True
8115,6cd0bc1b,1.0,0,6.0,,0.0,False
8116,6cd12f55,1.0,0,65.0,,0.0,True
8117,6cd160f0,1.0,0,1.0,,0.0,False
8118,6cd29e4a,1.0,0,4.0,1.0,0.16666666666666666,True
8119,6cd651b9,1.0,0,0.0,,0.0,False
8120,6cdc6d16,1.0,0,4.0,2.0,0.3333333333333333,True
8121,6ced2787,1.0,0,6.0,,0.0,True
8122,6cefa829,1.0,1,2.0,,0.0,False
8123,6cf2d02a,1.5,1,4.0,,0.0,True
8124,6cf3febe,1.0,0,6.0,,0.0,True
8125,6cf567aa,1.4,0,24.0,,0.0,True
8126,6cfa8bce,2.6666666666666665,0,44.0,1.0,0.16666666666666666,True
8127,6cfd9cf2,2.7142857142857144,0,34.0,1.0,0.16666666666666666,True
8128,6d031c53,1.0,0,0.0,,0.0,False
8129,6d05c1f6,1.0,0,0.0,1.0,0.16666666666666666,False
8130,6d06e7d0,2.5,1,11.0,,0.0,True
8131,6d070090,2.0,0,11.0,,0.0,True
8132,6d079d8a,1.0,1,2.0,,0.0,False
8133,6d09df57,1.0,0,1.0,,0.0,False
8134,6d0a2485,1.0,0,1.0,,0.0,True
8135,6d0d0c07,1.0,0,4.0,,0.0,True
8136,6d0d9644,1.3333333333333333,0,6.0,1.0,0.16666666666666666,True
8137,6d0f7cf6,1.0,0,2.0,,0.0,True
8138,6d119f0b,1.0,0,4.0,,0.0,True
8139,6d139e40,1.0,0,1.0,,0.0,False
8140,6d1457e5,1.0,0,1.0,,0.0,True
8141,6d187a5d,2.6,0,42.0,1.0,0.16666666666666666,True
8142,6d254c94,2.0,0,57.0,,0.0,True
8143,6d2890d5,2.8571428571428568,0,74.0,,0.0,True
8144,6d3ae6f5,1.8,0,23.0,,0.0,True
8145,6d3d5d5c,1.0,0,1.0,,0.0,False
8146,6d4292b2,1.0,0,3.0,,0.0,False
8147,6d480afc,2.0,0,5.0,,0.0,False
8148,6d4e29bb,10.428571428571429,0,332.0,2.0,0.3333333333333333,True
8149,6d4f68f7,3.0,0,19.0,,0.0,True
8150,6d51c090,3.0,0,8.0,,0.0,True
8151,6d53b175,1.0,0,6.0,,0.0,True
8152,6d5779e3,1.0,0,2.0,,0.0,True
8153,6d5e646b,1.0,0,0.0,,0.0,False
8154,6d5f2fce,1.0,0,1.0,,0.0,False
8155,6d628f8f,1.0,0,0.0,,0.0,False
8156,6d654333,1.5,1,4.0,,0.0,True
8157,6d654c41,1.4,0,8.0,,0.0,True
8158,6d6a33c6,1.0,0,8.0,,0.0,True
8159,6d6e8891,1.25,0,3.0,,0.0,True
8160,6d735030,1.0,0,0.0,,0.0,False
8161,6d7de4fb,8.142857142857142,0,74.0,,0.0,True
8162,6d7de621,1.0,0,6.0,1.0,0.16666666666666666,False
8163,6d87b189,1.0,0,0.0,,0.0,True
8164,6d89c7eb,1.0,0,4.0,,0.0,True
8165,6d95593b,1.0,0,3.0,,0.0,True
8166,6d9760b0,1.5,0,9.0,,0.0,False
8167,6d997b08,1.0,0,0.0,,0.0,False
8168,6d999d3b,1.0,0,4.0,,0.0,False
8169,6d9b1750,1.0,0,2.0,,0.0,False
8170,6d9f7f34,1.0,0,1.0,,0.0,False
8171,6da13513,1.0,1,0.0,,0.0,False
8172,6da3ccd8,5.2,0,16.0,1.0,0.16666666666666666,True
8173,6da63c37,1.0,0,5.0,,0.0,True
8174,6da698f6,1.0,0,2.0,,0.0,False
8175,6daa6b33,1.0,1,0.0,,0.0,False
8176,6daaab58,1.0,0,2.0,,0.0,True
8177,6daf6dc7,1.0,0,5.0,1.0,0.16666666666666666,False
8178,6db07e6a,1.0,0,2.0,,0.0,False
8179,6dbf188e,1.0,0,5.0,,0.0,True
8180,6dc00c15,1.0,0,7.0,,0.0,True
8181,6dc0995f,1.0,0,2.0,,0.0,True
8182,6dc16c3b,1.0,0,2.0,,0.0,False
8183,6dc308ab,2.0,0,11.0,,0.0,True
8184,6dc9e2af,2.0,0,2.0,,0.0,True
8185,6dceb4b1,1.0,0,8.0,,0.0,True
8186,6dcfef15,1.0,0,2.0,,0.0,False
8187,6dd2ba86,1.0,0,1.0,,0.0,True
8188,6dd34cef,2.333333333333333,0,22.0,,0.0,True
8189,6dd3ff4a,1.0,0,1.0,,0.0,True
8190,6dd4f8e6,1.0,0,0.0,,0.0,False
8191,6ddd9dad,3.333333333333333,0,57.0,,0.0,True
8192,6de67ece,2.0,0,14.0,,0.0,True
8193,6ded53dd,5.0,0,80.0,4.0,0.6666666666666666,True
8194,6df029cd,1.5,0,16.0,,0.0,True
8195,6df086e7,1.0,0,9.0,,0.0,True
8196,6df69212,1.0,0,4.0,,0.0,False
8197,6e02e77f,4.0,0,3.0,,0.0,False
8198,6e06f084,3.0,0,15.0,,0.0,True
8199,6e09b333,1.0,0,6.0,,0.0,True
8200,6e0a46b4,2.571428571428572,0,16.0,1.0,0.16666666666666666,True
8201,6e0d6bdd,1.0,0,3.0,,0.0,False
8202,6e119d2a,1.0,0,1.0,,0.0,True
8203,6e127d2e,1.0,0,0.0,,0.0,False
8204,6e146e9c,1.0,0,0.0,,0.0,True
8205,6e1ba088,1.0,0,4.0,,0.0,True
8206,6e1bb744,1.0,0,6.0,,0.0,True
8207,6e1bfbe5,1.0,0,2.0,,0.0,False
8208,6e1f8950,1.5,0,14.0,,0.0,True
8209,6e22b92c,3.1666666666666665,0,27.0,,0.0,True
8210,6e236016,5.0,0,23.0,1.0,0.16666666666666666,True
8211,6e2436e5,1.0,0,0.0,,0.0,False
8212,6e2720ea,2.0,0,53.0,,0.0,True
8213,6e2f3c27,1.0,0,0.0,,0.0,False
8214,6e358b32,1.0,0,3.0,,0.0,True
8215,6e3a60a5,2.0,0,9.0,,0.0,False
8216,6e3d4bf7,1.6666666666666667,0,10.0,,0.0,True
8217,6e3d7f02,2.0,0,21.0,1.0,0.16666666666666666,True
8218,6e41e5e3,3.0,1,32.0,,0.0,True
8219,6e42a750,1.0,0,2.0,,0.0,False
8220,6e49ce53,2.25,0,26.0,,0.0,True
8221,6e50785f,1.0,0,2.0,,0.0,False
8222,6e52c76b,1.3333333333333333,0,19.0,,0.0,True
8223,6e5426a8,1.3333333333333333,0,6.0,,0.0,True
8224,6e558c28,4.333333333333333,1,44.0,,0.0,True
8225,6e5601b2,1.5,0,11.0,,0.0,True
8226,6e5c1409,1.25,0,0.0,,0.0,True
8227,6e633dd4,1.0,0,5.0,,0.0,True
8228,6e65c5b9,1.5,0,10.0,,0.0,True
8229,6e6770c3,1.8333333333333333,0,12.0,,0.0,True
8230,6e6a62a9,2.0,0,2.0,,0.0,False
8231,6e6b20cf,1.0,0,2.0,,0.0,True
8232,6e70a947,4.333333333333333,0,4.0,1.0,0.16666666666666666,True
8233,6e711c89,1.0,0,15.0,,0.0,True
8234,6e7567b6,1.0,0,1.0,,0.0,False
8235,6e7a22d5,1.0,0,2.0,,0.0,False
8236,6e7a92e6,5.0,0,84.0,1.0,0.16666666666666666,True
8237,6e7ce21c,1.0,0,8.0,,0.0,True
8238,6e80d3c4,1.5,0,19.0,,0.0,True
8239,6e84fcf6,1.0,0,2.0,,0.0,False
8240,6e85e81b,1.0,0,2.0,,0.0,False
8241,6e8a4a4f,1.0,0,4.0,,0.0,True
8242,6e8afdf9,1.5,0,25.0,,0.0,True
8243,6e925ed3,1.0,0,2.0,,0.0,True
8244,6e968b6e,1.0,0,17.0,,0.0,True
8245,6e998fb9,1.0,0,2.0,,0.0,True
8246,6ea06304,1.0,0,2.0,,0.0,False
8247,6ea56529,1.5,0,5.0,,0.0,True
8248,6eaaab36,1.0,1,10.0,,0.0,True
8249,6eacdcdf,2.0,0,26.0,,0.0,True
8250,6eb06480,1.0,0,14.0,,0.0,True
8251,6eb6f888,1.4,0,19.0,,0.0,True
8252,6ebc2baa,1.0,0,4.0,,0.0,False
8253,6ebeef70,3.0,0,11.0,,0.0,True
8254,6ec062fd,1.0,0,2.0,,0.0,False
8255,6ec182d4,1.0,0,0.0,,0.0,False
8256,6ec3c641,1.0,0,2.0,,0.0,False
8257,6ec44564,1.0,1,27.0,,0.0,True
8258,6ec671c8,1.0,0,2.0,,0.0,False
8259,6ec7ee77,1.0,0,0.0,,0.0,False
8260,6ec8a730,4.166666666666667,0,40.0,2.0,0.3333333333333333,True
8261,6ecaea77,1.0,0,4.0,,0.0,True
8262,6ecc4591,1.75,0,12.0,,0.0,True
8263,6eccacf2,1.0,0,0.0,,0.0,False
8264,6ed37bd1,1.0,0,3.0,,0.0,False
8265,6ed84db2,7.0,0,130.0,,0.0,True
8266,6ed9dfaf,1.0,0,2.0,,0.0,False
8267,6ee38a76,4.0,0,126.0,,0.0,True
8268,6ee60eb9,1.5,0,3.0,,0.0,True
8269,6ee97fb2,1.0,0,3.0,,0.0,True
8270,6eef56aa,2.0,0,7.0,,0.0,True
8271,6eefbcac,1.5,0,19.0,3.0,0.5,True
8272,6ef070b3,1.0,0,0.0,1.0,0.16666666666666666,False
8273,6ef2fd08,2.0,0,0.0,,0.0,False
8274,6efd5788,1.0,0,2.0,,0.0,True
8275,6f0748ac,1.5,0,7.0,,0.0,True
8276,6f101e44,1.0,0,19.0,,0.0,True
8277,6f147d6d,1.0,1,0.0,,0.0,False
8278,6f1507c4,1.0,0,5.0,,0.0,True
8279,6f172e88,1.0,0,0.0,,0.0,True
8280,6f1c94a7,1.8,0,10.0,,0.0,True
8281,6f1ce753,4.0,0,13.0,,0.0,True
8282,6f1e155b,6.5,0,79.0,,0.0,True
8283,6f25bac8,1.0,0,0.0,,0.0,False
8284,6f2752b6,1.0,0,1.0,,0.0,False
8285,6f2abef4,1.3333333333333333,0,5.0,,0.0,True
8286,6f2b9c55,1.0,0,5.0,,0.0,True
8287,6f2fabcb,1.0,0,17.0,,0.0,True
8288,6f36597d,1.8,0,0.0,,0.0,True
8289,6f366ede,2.6666666666666665,0,22.0,,0.0,True
8290,6f37c9b4,2.0,0,0.0,,0.0,False
8291,6f3842e6,2.1666666666666665,0,15.0,,0.0,True
8292,6f38ef35,1.8571428571428568,0,32.0,1.0,0.16666666666666666,True
8293,6f3ac59d,1.1666666666666667,1,7.0,,0.0,False
8294,6f3ca91f,1.0,0,11.0,,0.0,True
8295,6f3cd479,1.0,0,1.0,,0.0,False
8296,6f3ec557,1.0,0,4.0,,0.0,False
8297,6f422a0a,1.0,0,6.0,,0.0,True
8298,6f44a466,1.5,0,0.0,,0.0,True
8299,6f44b1d0,1.0,0,2.0,,0.0,False
8300,6f48e3af,1.0,0,1.0,,0.0,True
8301,6f48ea6b,1.0,0,2.0,,0.0,True
8302,6f4b5c81,1.0,0,0.0,,0.0,False
8303,6f4d1308,2.333333333333333,0,29.0,2.0,0.3333333333333333,True
8304,6f4de109,2.6666666666666665,0,183.0,,0.0,True
8305,6f53f7b3,1.0,0,2.0,1.0,0.16666666666666666,True
8306,6f53fac8,1.0,0,2.0,,0.0,True
8307,6f54213d,1.0,0,2.0,,0.0,False
8308,6f5a94eb,2.75,0,45.0,,0.0,True
8309,6f5b8387,1.0,0,13.0,,0.0,True
8310,6f5fea1d,2.0,0,19.0,,0.0,True
8311,6f602746,3.0,0,12.0,2.0,0.3333333333333333,False
8312,6f634ca0,1.75,0,23.0,,0.0,True
8313,6f66a016,2.333333333333333,0,10.0,,0.0,True
8314,6f6ce323,1.3333333333333333,0,3.0,,0.0,True
8315,6f71da32,1.5,0,9.0,,0.0,True
8316,6f763620,1.4,0,18.0,2.0,0.3333333333333333,True
8317,6f8207b8,1.0,0,4.0,,0.0,True
8318,6f832fa2,1.0,0,2.0,,0.0,True
8319,6f866dc9,1.0,0,2.0,,0.0,False
8320,6f8869bd,1.0,0,1.0,,0.0,True
8321,6f9194ad,2.0,1,5.0,,0.0,True
8322,6f91f3f1,2.2,0,18.0,,0.0,True
8323,6f984710,2.0,0,6.0,,0.0,True
8324,6f9c022b,6.0,0,18.0,,0.0,True
8325,6f9d0064,1.8,0,2.0,,0.0,True
8326,6f9f91e0,1.0,0,10.0,,0.0,True
8327,6fa3535c,1.0,0,3.0,,0.0,True
8328,6fa6fdbe,1.0,0,2.0,,0.0,False
8329,6faabdf2,1.6666666666666667,0,21.0,,0.0,True
8330,6fb0316d,1.0,0,2.0,,0.0,False
8331,6fb0cf9a,1.0,0,40.0,,0.0,True
8332,6fb3859f,1.0,0,1.0,,0.0,True
8333,6fb78946,1.3333333333333333,0,10.0,,0.0,True
8334,6fba30ee,1.0,0,3.0,,0.0,False
8335,6fbb655f,2.0,0,3.0,1.0,0.16666666666666666,True
8336,6fbbddb6,1.0,1,0.0,,0.0,False
8337,6fc210d1,1.3333333333333333,0,23.0,2.0,0.3333333333333333,True
8338,6fc53e29,3.0,0,0.0,,0.0,False
8339,6fce06d8,1.0,0,2.0,,0.0,True
8340,6fce9196,1.0,0,0.0,,0.0,True
8341,6fd2a061,2.0,0,7.0,,0.0,True
8342,6fd3c379,1.0,0,2.0,,0.0,False
8343,6fd41c63,1.0,0,7.0,,0.0,True
8344,6fd73c15,1.0,0,2.0,,0.0,False
8345,6fdb359c,2.5,0,0.0,1.0,0.16666666666666666,True
8346,6fdda6b5,2.0,1,8.0,,0.0,True
8347,6fdec7e1,2.0,0,4.0,,0.0,True
8348,6fe5055a,1.0,0,7.0,,0.0,False
8349,6fe9e1db,1.0,0,3.0,,0.0,False
8350,6fef8f8d,1.0,0,4.0,,0.0,True
8351,6ff13877,1.0,0,1.0,,0.0,False
8352,6ff2b9ad,1.0,0,0.0,,0.0,False
8353,7002abeb,1.0,0,2.0,,0.0,False
8354,70041f24,1.0,0,2.0,,0.0,False
8355,700ace30,1.0,0,1.0,,0.0,False
8356,70195c0d,1.0,0,0.0,,0.0,False
8357,701aed49,2.0,0,13.0,,0.0,True
8358,7033d0aa,1.0,0,2.0,,0.0,False
8359,703e97f2,1.0,0,6.0,,0.0,True
8360,703ea362,2.0,0,13.0,,0.0,True
8361,703f16bb,5.333333333333333,0,26.0,1.0,0.16666666666666666,True
8362,7043f9de,2.75,0,9.0,1.0,0.16666666666666666,True
8363,704585f1,1.0,0,17.0,,0.0,True
8364,704a3086,2.0,0,18.0,,0.0,True
8365,704e48ef,1.0,0,1.0,,0.0,False
8366,704f30c1,2.0,0,11.0,,0.0,True
8367,7055e0c0,1.0,0,2.0,,0.0,False
8368,70619022,23.57142857142857,0,163.0,11.0,1.8333333333333333,True
8369,7062cd95,3.0,0,58.0,,0.0,True
8370,7068b7ce,1.0,0,1.0,,0.0,True
8371,706af83c,1.0,0,0.0,,0.0,True
8372,706af956,4.0,0,16.0,,0.0,True
8373,706e2f26,2.0,0,10.0,,0.0,True
8374,7074f937,1.0,0,0.0,,0.0,False
8375,7075177f,1.0,0,1.0,,0.0,False
8376,70765d26,1.0,1,15.0,,0.0,True
8377,70782025,1.0,1,1.0,,0.0,False
8378,707851e1,2.0,0,8.0,,0.0,True
8379,70795951,1.0,0,2.0,,0.0,False
8380,707a4e3d,1.0,0,0.0,,0.0,False
8381,707d51f1,1.0,0,2.0,,0.0,False
8382,707f1060,1.0,0,3.0,,0.0,False
8383,708054a6,1.0,0,4.0,,0.0,True
8384,70816a4c,3.0,0,2.0,2.0,0.3333333333333333,True
8385,7082bc10,1.0,0,8.0,,0.0,True
8386,708a92c6,1.0,0,3.0,,0.0,False
8387,7093df31,1.0,0,4.0,,0.0,True
8388,709473a3,1.0,1,3.0,,0.0,False
8389,70952578,1.0,0,3.0,,0.0,True
8390,7095a6cc,1.6,0,19.0,,0.0,True
8391,7096af78,2.333333333333333,1,15.0,2.0,0.3333333333333333,True
8392,7096f3f3,2.0,0,14.0,,0.0,True
8393,709f8e2f,1.0,1,1.0,,0.0,False
8394,70a00423,1.0,1,0.0,,0.0,False
8395,70a48e30,1.0,0,7.0,,0.0,True
8396,70a4ae42,4.857142857142857,0,34.0,,0.0,True
8397,70a4cfc6,2.0,0,13.0,,0.0,True
8398,70a7c35b,3.333333333333333,0,19.0,4.0,0.6666666666666666,True
8399,70aa6b65,1.0,0,6.0,,0.0,True
8400,70ad0d54,1.0,0,3.0,,0.0,False
8401,70ada6f6,1.6666666666666667,0,19.0,,0.0,True
8402,70ae765a,1.5,0,4.0,,0.0,False
8403,70b49d16,3.0,0,36.0,,0.0,True
8404,70b8996c,2.25,0,6.0,,0.0,True
8405,70b9bedc,1.0,0,9.0,,0.0,True
8406,70c0f170,1.0,0,5.0,,0.0,True
8407,70c28ee8,1.0,0,0.0,,0.0,False
8408,70c580cc,1.0,0,0.0,,0.0,True
8409,70c7acc5,2.0,0,11.0,,0.0,True
8410,70c9e92e,1.0,0,0.0,,0.0,False
8411,70ca9ef8,1.25,0,14.0,,0.0,True
8412,70d0153b,1.0,0,4.0,,0.0,True
8413,70d35a5b,1.0,0,3.0,,0.0,False
8414,70dc4e94,1.0,0,2.0,,0.0,False
8415,70df95fb,1.0,0,0.0,,0.0,False
8416,70dfe766,1.0,0,0.0,,0.0,False
8417,70e17b54,1.0,0,1.0,,0.0,True
8418,70e1d983,1.5,0,3.0,,0.0,True
8419,70e332c2,1.0,0,1.0,,0.0,True
8420,70e6d9ca,1.0,0,0.0,,0.0,False
8421,70f225f8,1.0,0,1.0,,0.0,False
8422,70f7fa3d,1.0,0,6.0,,0.0,True
8423,70f8ac47,1.8571428571428568,0,36.0,1.0,0.16666666666666666,True
8424,70f8d461,1.5,0,4.0,,0.0,True
8425,70ff8f1d,1.0,0,9.0,,0.0,True
8426,70ffd130,1.0,0,12.0,,0.0,True
8427,7105e2c0,1.4,0,20.0,,0.0,True
8428,7110ec7c,1.0,0,4.0,,0.0,True
8429,71157d50,2.5,0,11.0,,0.0,True
8430,71185898,1.5,0,7.0,,0.0,True
8431,711bc80c,2.0,0,1.0,,0.0,True
8432,711bc955,2.5,0,108.0,,0.0,True
8433,7128a1d1,1.0,0,0.0,,0.0,False
8434,712e120f,2.1666666666666665,0,10.0,1.0,0.16666666666666666,True
8435,71312ba2,1.0,0,1.0,,0.0,False
8436,7131d84b,1.2,0,68.0,,0.0,True
8437,713228d8,1.0,0,13.0,,0.0,True
8438,7135155f,4.0,0,1.0,,0.0,False
8439,713896f2,1.0,0,3.0,,0.0,True
8440,713a61a9,1.0,0,13.0,,0.0,True
8441,7143ce67,1.0,0,6.0,,0.0,True
8442,7147d422,1.0,0,2.0,,0.0,False
8443,714f29f1,1.5,0,8.0,,0.0,True
8444,71505b42,2.0,0,37.0,,0.0,True
8445,715322d1,1.8,0,20.0,,0.0,True
8446,715604d5,1.5,0,4.0,,0.0,True
8447,715763d4,1.0,0,9.0,,0.0,True
8448,715a6b8a,7.0,0,16.0,,0.0,True
8449,7162c59d,2.2,0,73.0,1.0,0.16666666666666666,True
8450,71679140,1.0,0,1.0,,0.0,True
8451,716b8078,1.0,0,9.0,,0.0,True
8452,716fdf71,1.0,0,0.0,,0.0,True
8453,7178dab7,2.8,0,67.0,,0.0,True
8454,71797ff0,1.3333333333333333,0,15.0,,0.0,True
8455,717cabb5,1.0,0,0.0,,0.0,False
8456,717d331a,1.0,0,1.0,,0.0,True
8457,7180c8eb,3.0,0,9.0,,0.0,True
8458,71883da4,3.0,0,1.0,,0.0,True
8459,7189215c,2.0,0,0.0,,0.0,False
8460,71896232,1.0,0,1.0,,0.0,False
8461,7190450d,2.1666666666666665,0,20.0,,0.0,True
8462,719399c1,1.0,0,6.0,,0.0,True
8463,71953682,1.6666666666666667,0,25.0,1.0,0.16666666666666666,True
8464,71969ba2,2.833333333333333,0,48.0,4.0,0.6666666666666666,True
8465,7196cedf,1.0,0,3.0,,0.0,True
8466,719778f0,1.0,0,2.0,,0.0,True
8467,719d1bd3,2.333333333333333,0,4.0,,0.0,True
8468,71aa0c21,1.0,0,1.0,,0.0,False
8469,71b2b2d7,2.4,0,26.0,,0.0,True
8470,71b38dc9,1.5,0,28.0,,0.0,True
8471,71b7ba4a,1.0,0,11.0,,0.0,True
8472,71b7d888,1.0,0,16.0,,0.0,True
8473,71beaf99,1.0,0,2.0,,0.0,False
8474,71c06b60,1.3333333333333333,0,15.0,,0.0,True
8475,71c4298f,2.0,0,12.0,,0.0,True
8476,71c92364,3.0,0,4.0,,0.0,True
8477,71cc4257,1.0,0,5.0,,0.0,True
8478,71cdba2c,1.0,0,0.0,,0.0,True
8479,71d026c6,2.0,0,1.0,,0.0,True
8480,71d5ed31,3.0,0,4.0,,0.0,False
8481,71da216f,1.0,0,4.0,1.0,0.16666666666666666,False
8482,71dec214,1.75,0,12.0,,0.0,True
8483,71e03b8e,2.6666666666666665,0,6.0,,0.0,True
8484,71e193bf,1.0,0,2.0,,0.0,False
8485,71e59182,1.0,0,5.0,,0.0,True
8486,71ea4c44,1.0,0,7.0,2.0,0.3333333333333333,True
8487,71ea4ff5,1.0,0,38.0,,0.0,True
8488,71f4aadc,1.0,0,9.0,,0.0,True
8489,71f69fbb,2.0,0,20.0,,0.0,True
8490,71fb3b8a,2.0,0,22.0,,0.0,True
8491,71fbcf76,1.0,0,1.0,,0.0,False
8492,71ff4002,1.0,0,3.0,,0.0,True
8493,72043e51,2.75,0,23.0,,0.0,True
8494,720474cd,1.0,0,4.0,,0.0,True
8495,7204bbe5,1.5,0,2.0,,0.0,False
8496,720b5f90,1.3333333333333333,0,7.0,,0.0,True
8497,720ea983,1.0,0,2.0,,0.0,False
8498,72106f0f,1.0,0,0.0,,0.0,False
8499,72116360,2.0,0,0.0,,0.0,True
8500,7220a1e6,1.0,0,0.0,,0.0,False
8501,72294a03,1.6,0,12.0,,0.0,True
8502,722cc527,1.0,0,1.0,,0.0,True
8503,722fa579,1.0,0,3.0,,0.0,True
8504,7231fd11,1.5,0,5.0,,0.0,True
8505,7234a2ae,1.0,0,0.0,,0.0,False
8506,72367ae3,1.6666666666666667,0,6.0,,0.0,False
8507,7237a696,1.0,0,13.0,1.0,0.16666666666666666,True
8508,723a1853,1.0,0,2.0,,0.0,False
8509,723b03b9,1.0,0,1.0,,0.0,False
8510,723b39a8,1.0,0,0.0,,0.0,False
8511,7242b5aa,2.0,0,7.0,,0.0,True
8512,7242fb95,1.75,0,9.0,1.0,0.16666666666666666,True
8513,7243cfbf,1.0,0,2.0,,0.0,True
8514,724400b6,1.0,0,24.0,,0.0,True
8515,72454074,1.0,0,0.0,,0.0,True
8516,724557f8,1.0,0,5.0,,0.0,True
8517,724b5114,1.0,0,0.0,,0.0,False
8518,724f4de6,2.0,0,17.0,,0.0,True
8519,72526564,2.0,1,4.0,,0.0,True
8520,725619d0,1.0,0,2.0,,0.0,False
8521,725816cc,5.5,0,5.0,,0.0,True
8522,725982c3,1.0,0,4.0,,0.0,True
8523,725b09a4,7.428571428571429,0,136.0,,0.0,True
8524,725d57de,2.5,0,58.0,,0.0,True
8525,725e5b07,1.0,0,1.0,,0.0,False
8526,725fec25,1.0,0,10.0,,0.0,True
8527,726a8f14,1.0,0,2.0,,0.0,False
8528,726cea40,2.6666666666666665,0,18.0,1.0,0.16666666666666666,True
8529,726e483d,2.0,0,11.0,,0.0,True
8530,72710673,1.0,0,1.0,,0.0,False
8531,7274beb3,1.0,0,0.0,,0.0,False
8532,7279b285,2.0,0,8.0,,0.0,False
8533,727cc052,1.0,0,3.0,,0.0,True
8534,727f9b0c,1.5,0,19.0,,0.0,True
8535,7286d6fa,1.0,0,3.0,,0.0,False
8536,729145da,3.0,0,44.0,,0.0,True
8537,72933135,1.5,1,26.0,,0.0,True
8538,72976eb1,1.5714285714285714,0,21.0,,0.0,True
8539,729a5fbe,2.0,0,13.0,,0.0,True
8540,729ae24d,2.6666666666666665,0,0.0,,0.0,True
8541,72a07d82,1.0,0,2.0,,0.0,False
8542,72a86985,1.0,0,10.0,,0.0,True
8543,72ab9886,2.0,0,4.0,,0.0,True
8544,72af3863,1.0,0,2.0,,0.0,False
8545,72b2fb0d,1.0,0,1.0,,0.0,False
8546,72babd33,1.0,0,2.0,,0.0,True
8547,72c4db05,1.5,0,3.0,,0.0,True
8548,72c9ab5a,2.0,0,18.0,,0.0,True
8549,72ce692a,1.0,0,0.0,,0.0,True
8550,72d65d2c,1.0,0,5.0,,0.0,True
8551,72d878dd,1.3333333333333333,0,1.0,,0.0,True
8552,72d959bc,1.75,0,20.0,,0.0,True
8553,72d9d714,1.0,0,9.0,,0.0,True
8554,72da8c66,1.0,0,10.0,,0.0,True
8555,72dbab34,1.0,0,0.0,,0.0,True
8556,72df4d07,1.3333333333333333,0,6.0,1.0,0.16666666666666666,True
8557,72e18b22,1.0,1,1.0,,0.0,False
8558,72e303da,1.0,0,11.0,,0.0,True
8559,72ed54da,1.0,0,2.0,,0.0,False
8560,72ee021f,2.2,0,78.0,,0.0,True
8561,72f1174e,1.5,0,3.0,,0.0,False
8562,72f34ec6,1.6666666666666667,0,10.0,,0.0,True
8563,72f78c74,2.0,0,0.0,,0.0,False
8564,7302fc57,1.0,0,0.0,,0.0,False
8565,7303b05e,1.5,0,10.0,,0.0,True
8566,7305815b,2.0,0,1.0,,0.0,True
8567,7306987b,1.0,0,0.0,,0.0,False
8568,730c7217,2.833333333333333,0,41.0,,0.0,True
